endereco,bairro,cep,id_endereco,id_cidade,id_bairro,lat_char,long_char,lat_num,long_num,cras,creas
Rua Angelo Zaccaro,Parque das Oliveiras II,14059203,229625,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Sebastião Luiz Bernardino,Parque das Oliveiras II,14059205,229626,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Antonio Paulo Nunes de Paiva,Parque das Oliveiras II,14059207,229627,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Luiz Finatto Filho,Parque das Oliveiras II,14059210,229628,9560,64930,"","",-21.1364800,-47.8364614,NULL,1
Rua Airton da Silva,Parque das Oliveiras II,14059213,229629,9560,64930,"","",-21.1214029,-47.8397372,NULL,1
Rua C,Parque das Oliveiras II,14059215,229630,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua D,Parque das Oliveiras II,14059217,229631,9560,64930,"","",-21.1214029,-47.8397372,NULL,1
Rua Ivo Bacalini,Parque das Oliveiras II,14059220,229632,9560,64930,"","",-21.1371939,-47.8488931,NULL,1
Rua Arcelina Teixeira da Silva,Parque das Oliveiras II,14059223,229633,9560,64930,"","",-21.1164562,-47.8349294,NULL,1
Rua Ricardo Baracchini,Parque das Oliveiras II,14059225,229634,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Sebastião José de Carvalho,Parque das Oliveiras II,14059227,229635,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Avenida A,Parque das Oliveiras II,14059230,229636,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Orlando Collucci,Parque das Oliveiras II,14059235,229637,9560,64930,"","",-21.1043440,-47.7825675,NULL,1
Rua José Masson,Parque das Oliveiras II,14059237,229638,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Elysaldo Góes,Parque das Oliveiras II,14059240,229639,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Silvio Trebi,Parque das Oliveiras II,14059243,229640,9560,64930,"","",-21.1198833,-47.8365558,NULL,1
Rua Doutor Cândido Guidon,Independência,14076170,230777,9560,23303,"","",-21.1571119,-47.7874905,1,1
Rua Noé Francisco Cordeiro,Independência,14076180,230778,9560,23303,"","",-21.1565149,-47.7873855,1,1
Rua Aristides de Oliveira,Independência,14076190,230779,9560,23303,"","",-21.1558986,-47.7871683,1,1
Rua Fioravante Ângelo,Independência,14076200,230780,9560,23303,"","",-21.1577233,-47.7902029,1,1
Rua Malachias José dos Santos,Independência,14076210,230781,9560,23303,"","",-21.1562629,-47.7855191,1,1
Alameda Botafogo,Vila Amélia,14050292,228877,9560,23409,"","",-21.175386,-47.816298,1,1
Rua Bernardino Tamburus,Vila Amélia,14050299,228878,9560,23409,"","",-21.1755907,-47.8200297,1,1
Rua Ramiro Pimentel,Vila Amélia,14050300,228879,9560,23409,"","",-21.1750442,-47.8197586,1,1
Rua José Vivanco Solano,Vila Amélia,14050310,228880,9560,23409,"","",-21.1755078,-47.8205180,1,1
Praça Padre Xavier Macua Charlan,Vila Amélia,14050315,228881,9560,23409,"","",-21.1704008,-47.8103238,1,1
Rua Antônio Guimarães,Vila Amélia,14050320,228882,9560,23409,"","",-21.1758806,-47.8212413,1,1
Rua Moreira Cabral,Vila Amélia,14050330,228883,9560,23409,"","",-21.1759196,-47.8225249,1,1
Rua Borba Gato,Vila Amélia,14050340,228884,9560,23409,"","",-21.1761608,-47.8239000,1,1
Travessa Professora Alva Fabri Miranda,Vila Amélia,14055033,229030,9560,23409,"","",-21.1704008,-47.8103238,1,1
Avenida Luiz Eduardo Toledo Prado,Vila do Golf,14027250,227933,9560,49297,"","",-21.2388306,-47.8412015,1,1
Condomínio Ipê Amarelo,Vila do Golf,14027252,227934,9560,49297,"","",-21.1704008,-47.8103238,1,1
Condomínio Quinta do Golf,Vila do Golf,14027260,227935,9560,49297,"","",-21.1704008,-47.8103238,1,1
Rua Virgílio Silvério,Vila do Golf,14027502,227938,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua Três,Vila do Golf,14027514,227942,9560,49297,"","",-21.2353059,-47.8389323,1,1
Rua Doutor Albert Sabin,Vila do Golf,14027520,227943,9560,49297,"","",-21.2278126,-47.8335737,1,1
Rua Antonio Fares Serhan Meouchi,Vila do Golf,14027730,227953,9560,49297,"","",-21.2349155,-47.8391975,1,1
Avenida Ângelo Sampaio,Vila Amélia,14050285,228875,9560,23409,"","",-21.176401,-47.820782,1,1
Condomínio Ipê Roxo,Vila do Golf,14027272,227936,9560,49297,"","",-21.235302,-47.838999,1,1
Condomínio Ipê Branco,Vila do Golf,14027280,227937,9560,49297,"","",-21.230436,-47.834268,1,1
Alameda Gustavo Simioni,Vila do Golf,14027505,227939,9560,49297,"","",-21.224277,-47.836081,1,1
Rua Lucas Eduardo de Melo Bueno,Vila do Golf,14027732,227954,9560,49297,"","",-21.226271,-47.824384,1,1
Rua João Carabolante,Vila do Golf,14027736,227955,9560,49297,"","",-21.1791212,-47.7979413,1,1
Rua Bolivar Pereira da Costa,Vila do Golf,14027738,227956,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua Jornalista José Rubens da Silva,Vila do Golf,14027740,227957,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua Hamilton Nahime,Vila do Golf,14027742,227958,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua Cláudio Protti,Parque das Andorinhas,14057210,229514,9560,23372,"","",-21.129421,-47.845880,4,2
Rua Jarbas Bollelli,Parque dos Sabiás,14070731,230498,9560,43662,"","",-21.1084006,-47.7888493,2,4
Rua Dirce de Almeida Fantini,Parque dos Sabiás,14070732,230499,9560,43662,"","",-21.10581950,-47.79033240,2,4
Rua Olegário Ribeiro,Independência,14076220,230782,9560,23303,"","",-21.1551758,-47.7866951,1,1
Rua Henrique Morgan Aguiar,Independência,14076230,230783,9560,23303,"","",-21.1558114,-47.7851257,1,1
Rua Gedeon Alves Feitosa,Independência,14076240,230784,9560,23303,"","",-21.1553636,-47.7846586,1,1
Rua Augusto José Palma,Independência,14076250,230785,9560,23303,"","",-21.1544770,-47.7849248,1,1
Rua Luiz Pedro Bom,Independência,14076260,230786,9560,23303,"","",-21.1547181,-47.7836212,1,1
Rua Primo Furquim,Independência,14076270,230787,9560,23303,"","",-21.1546833,-47.7864783,1,1
Praça Geraldo Ignez Machado,Independência,14076275,230788,9560,23303,"","",-21.1704008,-47.8103238,1,1
Rua Luiz Fernando Braghetto,Independência,14076279,230789,9560,23303,"","",-21.1704008,-47.8103238,1,1
Praça Dante Alighieri,Independência,14076280,230790,9560,23303,"","",-21.1704008,-47.8103238,1,1
Rua José Gastão de Oliveira,Independência,14076290,230791,9560,23303,"","",-21.1555608,-47.7893440,1,1
Rua Herculano de Freitas,Independência,14076300,230793,9560,23303,"","",-21.1542335,-47.7880302,1,1
Rua Afonso Martinez Negrão,Independência,14076310,230794,9560,23303,"","",-21.1536949,-47.7885393,1,1
Rua Guiana Inglesa,Independência,14076320,230795,9560,23303,"","",-21.1524812,-47.7885806,1,1
Rua Antônio Magrini,Parque das Oliveiras,14065795,230303,9560,31008,"","",-21.117922,-47.832732,7,2
Rua Vinte e Dois,Parque das Oliveiras,14065792,230301,9560,31008,"","",-21.114532,-47.832889,7,2
Rua Jácomo Natal Granzotto,Parque dos Flamboyans,14093620,231901,9560,23375,"","",-21.1598065,-47.7276565,8,3
Rua Otávio Machado Filho,Parque Industrial Lagoinha,14095290,232163,9560,55261,"","",-21.1986230,-47.7612798,8,3
Rua Antônio Fernandes Figueroa,Parque Industrial Lagoinha,14095900,232592,9560,55261,"","",-21.1919425,-47.7761654,8,3
Avenida Presidente Castelo Branco,Parque Industrial Lagoinha,14095901,232593,9560,55261,"","",-21.1968756,-47.7620611,8,3
Avenida Presidente Castelo Branco,Parque Industrial Lagoinha,14095902,232594,9560,55261,"","",-21.1931476,-47.7669548,8,3
Avenida Presidente Castelo Branco,Parque Industrial Lagoinha,14095903,232595,9560,55261,"","",-21.1939816,-47.7744118,8,3
Rua Antônio Fernandes Figueroa,Parque Industrial Lagoinha,14095904,232596,9560,55261,"","",-21.203097,-47.761463,8,3
Rua Jácomo Natal Granzotto,Parque Residencial Cândido Portinari,14093510,231831,9560,23383,"","",-21.1598065,-47.7276565,8,3
Rua Vereador Celso Paschoal,Parque Residencial Cândido Portinari,14093512,231832,9560,23383,"","",-21.1637689,-47.7472630,8,3
Rua João Garcia,Parque Residencial Cândido Portinari,14093513,231833,9560,23383,"","",-21.1630432,-47.7478809,8,3
Rua Santo Lânia Sobrinho,Parque Residencial Cândido Portinari,14093515,231835,9560,23383,"","",-21.1639854,-47.7470265,8,3
Rua Luiz Antônio Manfredi,Parque dos Sabiás,14070735,230500,9560,43662,"","",-21.1072806,-47.7865476,2,4
Rua Guaritá,Jardim Recreio,14040350,228790,9560,23358,"","",-21.1710503,-47.8692878,10,5
Rua Lasar Segall,Independência,14076330,230796,9560,23303,"","",-21.1514249,-47.7882660,1,1
Rua Bernardino Pisani,Independência,14076340,230797,9560,23303,"","",-21.1521540,-47.7879023,1,1
Rua Luiz Antônio Marcondes,Vila do Golf,14027744,227959,9560,49297,"","",-21.2169930,-47.7693911,1,1
Avenida Luiz Augusto Junqueira do Val,Vila do Golf,14027752,227960,9560,49297,"","",-21.2357354,-47.8389814,1,1
Rua Nelson Simões Peixeiro,Vila do Golf,14027754,227961,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua José Leoni,Vila do Golf,14027756,227962,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua Cônsul Aristides de Sousa Mendes,Vila do Golf,14027758,227963,9560,49297,"","",-21.2349155,-47.8391975,1,1
Rua General Osório,Vila Seixas,14015030,227163,9560,23427,"","",-21.1812150,-47.8015768,1,1
Avenida Doutor Francisco Junqueira,Vila Seixas,14020000,227184,9560,23427,"","",-21.1801894,-47.8006997,1,1
Praça Alberto Whately,Vila Seixas,14020009,227185,9560,23427,"","",-21.1704008,-47.8103238,1,1
Avenida Independência,Vila Seixas,14020010,227186,9560,23427,"","",-21.1881546,-47.8071502,1,1
Avenida Dezenove de Junho,Parque Industrial Coronel Quito Junqueira,14075340,230671,9560,23380,"","",-21.1430311,-47.7840332,6,3
Rua Nelson Pasqualin,Parque Residencial Cândido Portinari,14093516,231836,9560,23383,"","",-21.1644031,-47.7465572,8,3
Rua Girolano Precinoto,Parque Residencial Cândido Portinari,14093518,231837,9560,23383,"","",-21.1596020,-47.7446110,8,3
Rua Luiz Fávaro,Parque Residencial Cândido Portinari,14093519,231838,9560,23383,"","",-21.1599143,-47.7431300,8,3
Rua Hélcio Pires de Santana,Parque Residencial Cândido Portinari,14093522,231841,9560,23383,"","",-21.1620377,-47.7441407,8,3
Rua Antônio Felipini,Parque Residencial Cândido Portinari,14093523,231842,9560,23383,"","",-21.1626356,-47.7439891,8,3
Rua Farjala Moisés,Parque Residencial Cândido Portinari,14093524,231843,9560,23383,"","",-21.1624363,-47.7431588,8,3
Rua Alberto Costa,Parque Residencial Cândido Portinari,14093530,231846,9560,23383,"","",-21.1596042,-47.7417919,8,3
Rua Renato Olívio Peroni,Parque Residencial Cândido Portinari,14093531,231847,9560,23383,"","",-21.1575042,-47.7399635,8,3
Praça Camélias,Jardim Recreio,14040279,228776,9560,23358,"","",-21.175074,-47.859566,10,5
Praça Salvador Spadoni,Vila Seixas,14020019,227187,9560,23427,"","",-21.1879750,-47.8064875,1,1
Rua Olavo Bilac,Vila Seixas,14020020,227188,9560,23427,"","",-21.1887049,-47.8065048,1,1
Rua São Sebastião,Vila Seixas,14020023,227189,9560,23427,"","",-21.1821351,-47.8017701,1,1
Rua Américo Brasiliense,Vila Seixas,14020025,227190,9560,23427,"","",-21.1827896,-47.8024043,1,1
Rua Florêncio de Abreu,Vila Seixas,14020028,227191,9560,23427,"","",-21.1834230,-47.8031111,1,1
Rua Sir Alexander Fleming,Vila Seixas,14020030,227192,9560,23427,"","",-21.1856829,-47.8015912,1,1
Praça Manoel Fernandes Nascimento,Vila Seixas,14020038,227193,9560,23427,"","",-21.1704008,-47.8103238,1,1
Praça Nove de Julho,Vila Seixas,14020039,227194,9560,23427,"","",-21.1704008,-47.8103238,1,1
Rua Vicente de Carvalho,Vila Seixas,14020040,227195,9560,23427,"","",-21.1906517,-47.8068817,1,1
Rua Vicente de Carvalho,Vila Seixas,14020045,227196,9560,23427,"","",-21.1912616,-47.8073780,1,1
Rua Luiz Della Nina,Parque Residencial Cândido Portinari,14093590,231885,9560,23383,"","",-21.1635597,-47.7362545,8,3
Rua Adenílson Tamegá Monteiro,Parque Residencial Cândido Portinari,14093532,231848,9560,23383,"","",-21.1615640,-47.7406370,8,3
Rua Carlos Pedro Canova,Parque Residencial Cândido Portinari,14093534,231849,9560,23383,"","",-21.1586701,-47.7407196,8,3
Rua Yolanda Zumelli Ferreira,Parque Residencial Cândido Portinari,14093535,231850,9560,23383,"","",-21.1585485,-47.7400493,8,3
Rua Mario Maurim,Parque Residencial Cândido Portinari,14093536,231851,9560,23383,"","",-21.1583873,-47.7393800,8,3
Rua Clóvis Marne,Parque Residencial Cândido Portinari,14093537,231852,9560,23383,"","",-21.1582438,-47.7387247,8,3
Rua José Guidini Júnior,Parque Residencial Cândido Portinari,14093540,231854,9560,23383,"","",-21.1579135,-47.7373635,8,3
Rua Roque Piccolo,Parque Residencial Cândido Portinari,14093542,231856,9560,23383,"","",-21.1577157,-47.7360007,8,3
Travessa Marilena,Vila Seixas,14020048,227197,9560,23427,"","",-21.1857244,-47.8020826,1,1
Rua Amadeu Amaral,Vila Seixas,14020050,227198,9560,23427,"","",-21.1898407,-47.8049384,1,1
Rua Lafaiete,Vila Seixas,14020053,227199,9560,23427,"","",-21.1840885,-47.8037505,1,1
Rua Prudente de Morais,Vila Seixas,14020055,227200,9560,23427,"","",-21.1848966,-47.8042052,1,1
Rua Campos Salles,Vila Seixas,14020058,227201,9560,23427,"","",-21.1855940,-47.8048144,1,1
Rua Casemiro de Abreu,Vila Seixas,14020060,227202,9560,23427,"","",-21.1905128,-47.8042971,1,1
Travessa Guilherme de Almeida,Vila Seixas,14020069,227203,9560,23427,"","",-21.1856753,-47.8008032,1,1
Rua João Pagano,Parque Residencial Cândido Portinari,14093543,231857,9560,23383,"","",-21.1577604,-47.7352575,8,3
Avenida Professora Dina Rizzi,Parque Residencial Cândido Portinari,14093550,231859,9560,23383,"","",-21.1691644,-47.7549668,8,3
Rua José Milena,Parque Residencial Cândido Portinari,14093555,231861,9560,23383,"","",-21.1680786,-47.7503758,8,3
Avenida dos Andradas,Parque Ribeirão Preto,14031050,228302,9560,23385,"","",-21.2055801,-47.8330470,10,5
Rua Roquete Pinto,Parque Ribeirão Preto,14031100,228307,9560,23385,"","",-21.2053376,-47.8354652,10,5
Rua Guimarães Passos,Vila Seixas,14020070,227204,9560,23427,"","",-21.1882684,-47.8012216,1,1
Avenida Portugal,Vila Seixas,14020073,227205,9560,23427,"","",-21.1905028,-47.8013010,1,1
Praça Cardeal Agnelo Rossi,Vila Seixas,14020076,227206,9560,23427,"","",-21.1704008,-47.8103238,1,1
Rua João de Moura,Vila Seixas,14020077,227207,9560,23427,"","",-21.1879635,-47.8007687,1,1
Travessa Macau,Vila Seixas,14020078,227208,9560,23427,"","",-21.1875272,-47.7999177,1,1
Travessa Noel Rosa,Vila Seixas,14020079,227209,9560,23427,"","",-21.1865132,-47.7996932,1,1
Rua Fagundes Varela,Vila Seixas,14020080,227210,9560,23427,"","",-21.1881330,-47.7998297,1,1
Rua Rui Barbosa,Vila Seixas,14020083,227211,9560,23427,"","",-21.1862907,-47.8054810,1,1
Rua José Beschizza,Vila Seixas,14020087,227212,9560,23427,"","",-21.1704008,-47.8103238,1,1
Travessa Carolina Javaroni,Vila Seixas,14020089,227213,9560,23427,"","",-21.1887968,-47.7997297,1,1
Rua Hermes Fontes,Vila Seixas,14020090,227214,9560,23427,"","",-21.1887370,-47.7990251,1,1
Rua Bernardino de Campos,Vila Seixas,14020093,227215,9560,23427,"","",-21.1869634,-47.8061251,1,1
Rua Quintino Bocaiúva,Vila Seixas,14020095,227216,9560,23427,"","",-21.1875165,-47.8069401,1,1
Avenida Nove de Julho,Vila Seixas,14020098,227217,9560,23427,"","",-21.1884050,-47.8064950,1,1
Rua João Bim,Vila Tamandaré,14085090,231342,9560,23428,"","",-21.1698285,-47.7913272,1,1
Rua Dom Alberto Gonçalves,Vila Tamandaré,14085100,231343,9560,23428,"","",-21.1639511,-47.7965889,1,1
Travessa Pageú,Vila Tamandaré,14085109,231344,9560,23428,"","",-21.1682350,-47.7997038,1,1
Rua Doutor Roberto Mange,Vila Tamandaré,14085110,231345,9560,23428,"","",-21.1694263,-47.8002002,1,1
Rua Princesa Izabel,Vila Tamandaré,14085120,231346,9560,23428,"","",-21.1655545,-47.7967482,1,1
Rua João Vecchi,Vila Tamandaré,14085130,231347,9560,23428,"","",-21.1704008,-47.8103238,1,1
Rua Adolfo Bianchi,Vila Tamandaré,14085140,231348,9560,23428,"","",-21.1614918,-47.7927326,1,1
Rua Frei Caneca,Vila Tamandaré,14085150,231349,9560,23428,"","",-21.1651212,-47.7950867,1,1
Rua Waldomiro Abade,Vila Tamandaré,14085158,231350,9560,23428,"","",-21.1625967,-47.7923626,1,1
Praça Santa Terezinha,Vila Tamandaré,14085159,231351,9560,23428,"","",-21.1704008,-47.8103238,1,1
Travessa Gavino Virdes,Vila Tamandaré,14085160,231352,9560,23428,"","",-21.1701739,-47.7983512,1,1
Rua Sacadura Cabral,Vila Tamandaré,14085170,231353,9560,23428,"","",-21.1667261,-47.7952609,1,1
Travessa Corifeu de Azevedo Marques,Vila Tamandaré,14085179,231354,9560,23428,"","",-21.1695038,-47.7977317,1,1
Rua Luiz Besteti,Vila Tamandaré,14085180,231355,9560,23428,"","",-21.1704008,-47.8103238,1,1
Rua Washington Luiz,Vila Tamandaré,14085190,231356,9560,23428,"","",-21.1704008,-47.8103238,1,1
Avenida Fábio Barreto,Vila Tibério,14050000,228829,9560,23429,"","",-21.1682447,-47.8124985,1,1
Avenida Antônio e Helena Zerrenner,Vila Tibério,14050010,228830,9560,23429,"","",-21.1649176,-47.8238181,1,1
Rua Maurício de Camargo,Vila Tibério,14050027,228831,9560,23429,"","",-21.1652822,-47.8169468,1,1
Rua Joaquim Nabuco,Vila Tibério,14050030,228832,9560,23429,"","",-21.1668869,-47.8171123,1,1
Travessa Amurici,Vila Tibério,14050038,228833,9560,23429,"","",-21.1656376,-47.8179165,1,1
Rua Isaías Graci,Vila Tibério,14050039,228834,9560,23429,"","",-21.1651887,-47.8202363,1,1
Rua Coronel Luiz da Cunha,Vila Tibério,14050040,228835,9560,23429,"","",-21.1682878,-47.8170370,1,1
Rua José Marim,Vila Tibério,14050049,228836,9560,23429,"","",-21.1649291,-47.8207746,1,1
Rua Martinico Prado,Vila Tibério,14050050,228837,9560,23429,"","",-21.1687084,-47.8180554,1,1
Praça Coração de Maria,Vila Tibério,14050059,228838,9560,23429,"","",-21.1704008,-47.8103238,1,1
Rua Santos Dumont,Vila Tibério,14050060,228839,9560,23429,"","",-21.1691922,-47.8191421,1,1
Rua Doutor Loiola,Vila Tibério,14050070,228840,9560,23429,"","",-21.1692823,-47.8205370,1,1
Rua Bartolomeu de Gusmão,Vila Tibério,14050080,228841,9560,23429,"","",-21.1699757,-47.8211548,1,1
Rua Álvares de Azevedo,Vila Tibério,14050090,228842,9560,23429,"","",-21.1701790,-47.8224984,1,1
Rua Aurora,Vila Tibério,14050100,228843,9560,23429,"","",-21.1705592,-47.8234635,1,1
Rua Monte Alverne,Vila Tibério,14050120,228845,9560,23429,"","",-21.1710988,-47.8258723,1,1
Travessa Araxá,Vila Tibério,14050128,228846,9560,23429,"","",-21.1737749,-47.8223852,1,1
Praça José Mortari,Vila Tibério,14050129,228847,9560,23429,"","",-21.1704008,-47.8103238,1,1
Travessa Lindóia,Vila Tibério,14050130,228848,9560,23429,"","",-21.1734847,-47.8235123,1,1
Rua Padre Anchieta,Vila Tibério,14050140,228849,9560,23429,"","",-21.1683654,-47.8309277,1,1
Travessa Pacaembú,Vila Tibério,14050149,228850,9560,23429,"","",-21.1730488,-47.8256332,1,1
Rua Piratininga,Vila Tibério,14050150,228851,9560,23429,"","",-21.1713640,-47.8286103,1,1
Travessa Algodão,Vila Tibério,14050159,228852,9560,23429,"","",-21.172457,-47.827670,1,1
Rua Guilherme Schmidt,Vila Tibério,14050160,228853,9560,23429,"","",-21.1699285,-47.8320441,1,1
Travessa do Sisal,Vila Tibério,14050168,228854,9560,23429,"","",-21.1738660,-47.8276510,1,1
Travessa Mário Spanó,Vila Tibério,14050169,228855,9560,23429,"","",-21.1699873,-47.8319412,1,1
Rua Guia Lopes,Vila Tibério,14050170,228856,9560,23429,"","",-21.1704959,-47.8328213,1,1
Travessa do Rami,Vila Tibério,14050179,228857,9560,23429,"","",-21.1740019,-47.8290440,1,1
Rua Marques da Cruz,Vila Tibério,14050180,228858,9560,23429,"","",-21.1711012,-47.8335946,1,1
Rua Tenente Catão Roxo,Vila Tibério,14050190,228859,9560,23429,"","",-21.1717135,-47.8342460,1,1
Rua Capitão Pereira Lago,Vila Tibério,14050200,228860,9560,23429,"","",-21.1725686,-47.8347113,1,1
Rua Maracajú,Vila Tibério,14050210,228861,9560,23429,"","",-21.1732199,-47.8354122,1,1
Rua Albert Einstein,Vila Tibério,14050215,228862,9560,23429,"","",-21.1724884,-47.8379913,1,1
Avenida do Café,Vila Tibério,14050220,228863,9560,23429,"","",-21.1741342,-47.8183997,1,1
Praça Antártica,Vila Tibério,14050229,228864,9560,23429,"","",-21.1742483,-47.8181009,1,1
Rua Augusto Severo,Vila Tibério,14050350,228885,9560,23429,"","",-21.1728401,-47.8149362,1,1
Alameda Tupi,Vila Tibério,14050351,228886,9560,23429,"","",-21.1704008,-47.8103238,1,1
Praça Schmidt,Vila Tibério,14050359,228887,9560,23429,"","",-21.1704008,-47.8103238,1,1
Rua Padre Feijó,Vila Tibério,14050360,228888,9560,23429,"","",-21.1727109,-47.8158802,1,1
Rua Castro Alves,Vila Tibério,14050370,228889,9560,23429,"","",-21.1711157,-47.8157056,1,1
