UF,IBGE,COD_FAMILIAR,DT_HORA_ACAO,COD_MOTIVO,MOTIVO                                                                                           ,
SP,3543402,2464276553,16/06/2025 01:08:32,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2466266741,12/07/2025 22:50:21,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2466996804,29/07/2025 21:09:11,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2466996987,12/07/2025 22:50:22,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2467676773,11/10/2025 18:30:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2468481895,15/06/2025 22:08:08,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2468481895,01/03/2025 19:46:31,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2468482352,15/06/2025 22:08:08,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2468482352,11/10/2025 18:30:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2468482352,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2470803225,12/07/2025 22:50:24,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2470803225,16/06/2025 01:08:32,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2496989946,08/11/2025 16:34:19,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2496989946,11/10/2025 17:02:59,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2496989946,15/06/2024 12:00:02,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2499243155,12/07/2025 22:50:35,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2503610781,11/10/2025 18:31:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2508766550,15/06/2025 22:08:37,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2508766550,16/06/2025 01:09:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2517942455,09/08/2025 16:48:10,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2517942455,08/02/2025 06:47:57,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2517942455,29/10/2024 22:17:20,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2526358337,12/07/2025 22:50:47,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2527273475,16/06/2025 01:09:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2527273718,16/06/2025 01:09:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2530205302,15/06/2025 22:08:53,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2530205302,16/06/2025 01:09:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2530606056,12/07/2025 22:50:50,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2530606056,15/06/2024 10:26:56,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2530606056,16/03/2024 06:21:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2535714213,15/12/2025 05:37:11,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2536570673,15/12/2025 05:37:12,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2541736916,16/06/2025 01:10:25,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2546281097,13/09/2025 22:37:15,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2546281097,02/09/2025 18:40:47,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2551969700,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2553230001,16/06/2025 01:10:54,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2554500010,12/07/2025 22:51:00,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2556255617,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2556255617,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2561204472,15/12/2025 05:37:21,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2566266930,13/09/2025 22:37:22,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2566266930,16/06/2025 01:10:54,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2566266930,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2568226110,13/09/2025 22:37:23,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2568226110,16/06/2025 01:10:54,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2574989902,15/06/2025 22:09:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2582626481,11/10/2025 17:03:33,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2582626481,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2587067758,12/07/2025 22:51:13,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2594964999,11/10/2025 17:03:37,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2606464826,11/10/2025 18:32:53,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2606464826,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2606864921,08/11/2025 17:47:16,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2606864921,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2607980534,11/10/2025 18:32:53,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2608553168,15/06/2025 22:09:48,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2608553168,16/06/2025 01:11:53,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2608553168,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2612567267,02/09/2025 18:41:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2618538803,09/08/2025 16:48:57,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2618538803,15/06/2024 10:27:39,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,2618538803,14/10/2023 12:29:10,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2618538803,15/06/2024 12:00:29,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2618538803,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2629954684,15/12/2025 05:37:45,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2629954684,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2635448183,08/11/2025 16:35:07,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2635448507,02/09/2025 18:41:36,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2638594016,11/10/2025 18:33:08,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2638594016,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2639938509,09/08/2025 16:49:06,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2639938509,17/06/2023 11:37:53,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2639938509,15/06/2024 12:00:38,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2639938509,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2645521649,16/06/2025 01:12:51,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2650467428,29/07/2025 21:10:36,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2651117650,13/09/2025 22:37:51,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2655006801,15/12/2025 05:37:54,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2655017331,16/06/2025 01:13:19,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2656811627,16/06/2025 01:13:19,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2661486380,15/12/2025 05:37:57,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2661486380,30/04/2023 08:48:17,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2661486380,10/05/2025 02:34:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2661486380,15/06/2025 17:33:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2665782928,11/10/2025 17:04:04,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2665782928,17/06/2023 11:38:00,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2665782928,15/06/2024 12:00:38,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2665782928,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2668606640,16/06/2025 01:13:19,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2676274082,12/07/2025 22:51:53,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2679481666,16/06/2025 01:13:48,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2695690738,11/10/2025 17:04:15,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2695690738,16/06/2025 01:13:48,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2695690738,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2697102990,15/06/2025 22:10:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2697102990,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2698708905,15/06/2025 22:10:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2698708905,11/10/2025 18:33:52,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2699057665,11/10/2025 17:04:16,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2699057665,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,2700922930,08/11/2025 16:35:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2702027229,12/07/2025 22:52:03,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,2708017233,15/06/2025 22:10:56,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,2708017233,16/06/2025 01:14:15,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2709113406,11/10/2025 18:34:06,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2713397480,16/06/2025 01:14:15,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,2714270948,15/12/2025 05:38:15,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
